feature_index,related,rank,index,center,nmi,spearman,pearson,kendall,distance_corr,hsic,nmi_pass,spearman_pass,pearson_pass,kendall_pass,distance_corr_pass,hsic_pass,pass_count,max_abs_score,gate,final_gate,best_epoch_gate
1,da_as_as_mw_thirty_minutes_reserve,1,48,net_actual_interchange_mw,0.0761481544197175,-0.4300114088035583,-0.3941681529724617,-0.2894166004709139,0.402699718677671,0.8558365835569046,1,1,1,1,1,1,6,0.8558365835569046,0.06498832,0.06498832,0.07010018
2,da_as_total_mw_thirty_minutes_reserve,2,45,net_actual_interchange_mw,0.0668011516847398,-0.4278122569595551,-0.3968488559207854,-0.2519403416643604,0.3738966203436291,0.8453124862765271,1,1,1,1,1,1,6,0.8453124862765271,-0.0016512594,-0.0016512594,-0.0002161884
3,gross_sched_interchange_mw,3,66,net_actual_interchange_mw,0.1328013635895151,-0.4649171609907955,-0.4828652672516189,-0.3181206561023074,0.458119802026588,0.8134304863325155,1,1,1,1,1,1,6,0.8134304863325155,0.108778045,0.108778045,0.118929945
4,gen_fuel_nuclear_mw,4,8,net_actual_interchange_mw,0.1162061039772246,-0.3541013284954533,-0.4241739916999137,-0.2482895260780802,0.4424313183578844,0.7945053233166174,1,1,1,1,1,1,6,0.7945053233166174,0.30682397,0.30682397,0.33587903
5,gen_fuel_gas_mw,5,5,net_actual_interchange_mw,0.026926800486067,-0.3285798708709256,-0.3274945000666286,-0.20035432774351,0.2872303021406034,0.9061877994080342,0,1,1,1,1,1,5,0.9061877994080342,0.8246008,0.8246008,0.8520103
6,da_as_as_req_mw_thirty_minutes_reserve,6,42,net_actual_interchange_mw,0.1796893263070974,-0.3244246499828734,-0.4058240141898126,-0.3020780167965689,0.4756106883824669,0.0356734115019041,1,1,1,1,1,0,5,0.4756106883824669,0.08562642,0.08562642,0.08983346
7,da_as_as_req_mw_primary_reserve,7,40,net_actual_interchange_mw,0.1898170984704207,-0.327459175019316,-0.4017913334356928,-0.2479228419574758,0.4504389729965458,0.0673791462555609,1,1,1,1,1,0,5,0.4504389729965458,0.0027784668,0.0027784668,0.00035690065
8,da_as_as_req_mw_synchronized_reserve,8,41,net_actual_interchange_mw,0.176779058440217,-0.3244004921219058,-0.4045966617736275,-0.2350394548375885,0.4130447362843996,0.0654290220271259,1,1,1,1,1,0,5,0.4130447362843996,0.0015273956,0.0015273956,-0.0028447856
9,total_pjm_assigned_reg,9,34,net_actual_interchange_mw,0.0395140620333392,0.2371752769997925,0.2646412896751057,0.1683914218324194,0.2586812802941945,0.4090568622753028,0,1,1,1,1,1,5,0.4090568622753028,0.038462948,0.038462948,0.04084594
10,da_as_as_mw_primary_reserve,10,46,net_actual_interchange_mw,0.0846352069431757,-0.3429191408390256,-0.3507893013289629,-0.2512415159794117,0.3956463541087916,0.1135526874666697,1,1,1,1,1,0,5,0.3956463541087916,0.0510407,0.0510407,0.05948519
11,da_as_total_mw_primary_reserve,11,43,net_actual_interchange_mw,0.0858611766154261,-0.317105694913789,-0.3357718025270439,-0.250127567216758,0.3875396938465225,0.1154043761403394,1,1,1,1,1,0,5,0.3875396938465225,-0.00096822897,-0.00096822897,0.00091800786
12,da_as_as_mw_synchronized_reserve,12,47,net_actual_interchange_mw,0.0722708681025243,-0.3686681519235862,-0.3475699676222301,-0.2320827089132606,0.3216246240448802,0.2312789586213293,1,1,1,1,1,0,5,0.3686681519235862,-0.0014138261,-0.0014138261,0.0012506363
13,total_pjm_reg_purchases,13,32,net_actual_interchange_mw,0.0478466230379817,0.2231954030217114,0.2513476044053398,0.1801056435918821,0.2921204132701566,0.3604777982451272,0,1,1,1,1,1,5,0.3604777982451272,0.000569342,0.000569342,0.00039165423
14,gen_fuel_other_renewables_mw,14,10,net_actual_interchange_mw,0.0464431428597528,-0.2141386756235211,-0.2230632695013744,-0.1315962118617189,0.2054438410607015,0.3436118157359548,0,1,1,1,1,1,5,0.3436118157359548,0.0728415,0.0728415,0.079649076
15,total_lmp_da,15,57,net_actual_interchange_mw,0.082939493673278,0.3194899286454909,0.1553859275138798,0.22767306088407,0.2638886577735664,0.1769983080138197,1,1,1,1,1,0,5,0.3194899286454909,0.0002237762,0.0002237762,-0.0002831283
16,total_pjm_rmpcp_cr,16,36,net_actual_interchange_mw,0.1119861502770503,-0.2567084015882546,-0.1985357921433502,-0.1568151003714273,0.2769928762895037,0.1750628708024746,1,1,1,1,1,0,5,0.2769928762895037,0.012704207,0.012704207,0.014729833
17,forecast_load_mw_day_ahead,17,25,net_actual_interchange_mw,0.0335297441255069,-0.1783399019443104,-0.195202007805009,-0.1161480806085785,0.2120531860530977,0.9165759121206076,0,1,1,0,1,1,4,0.9165759121206076,0.0029930477,0.0029930477,0.0008758407
18,total_pjm_rmccp_cr,18,35,net_actual_interchange_mw,0.3792701808320931,0.2400430384200432,0.1109953842140009,0.1409674361458293,0.1964112597410734,0.8854805931947165,1,1,0,1,0,1,4,0.8854805931947165,-0.0006405535,-0.0006405535,4.8165588e-05
19,gen_fuel_wind_mw,19,13,net_actual_interchange_mw,0.0148373463332685,0.175679818344607,0.159428543456348,0.1252864562106853,0.1988406057516847,0.8442467460503356,0,1,1,1,0,1,4,0.8442467460503356,0.10832915,0.10832915,0.115231745
20,da_as_total_mw_synchronized_reserve,20,44,net_actual_interchange_mw,0.0581926364698512,-0.3582151395568257,-0.3473804830605827,-0.2373620570515139,0.3308215015510649,0.2072586810190892,0,1,1,1,1,0,4,0.3582151395568257,0.06343606,0.06343606,0.07068145
21,system_energy_price_da,21,56,net_actual_interchange_mw,0.0678438950439493,0.3320035268861286,0.1032990558373385,0.2217863275693824,0.271504781733794,0.176199679448527,1,1,0,1,1,0,4,0.3320035268861286,0.04966797,0.04966797,0.05546967
22,gen_fuel_multiple_fuels_pct,22,17,net_actual_interchange_mw,0.0498263407644771,0.3033634236188058,0.3229611040182337,0.1810606485907945,0.3093514314877337,0.0277603303662007,0,1,1,1,1,0,4,0.3229611040182337,0.01617246,0.01617246,0.016180592
