W_1,W_2,W_3,W_4,W_5,W_6,epoch
0.45875368,0.16848625,-0.35863018,0.22286008,0.21271,0.43703887,1
0.27396402,0.24070722,-0.3208921,0.3116294,0.15667796,0.5125924,2
0.11975034,0.22755718,-0.34685725,0.2936299,0.1166721,0.5820649,3
-0.046177138,0.18717054,-0.3899061,0.24524425,0.06253275,0.6753628,4
-0.16239557,0.13304989,-0.4449785,0.18449163,0.041990325,0.7815803,5
-0.26928717,0.11474683,-0.4642051,0.16351995,0.006678665,0.8536118,6
-0.3195998,0.098280266,-0.48055264,0.14469732,-0.02167602,0.91724247,7
-0.34770352,0.086023666,-0.4926969,0.12945491,-0.038570534,0.97046244,8
-0.36072356,0.07364482,-0.50476456,0.11910245,-0.04221461,1.0128428,9
-0.3720686,0.07168794,-0.50757843,0.114796825,-0.05165657,1.0384406,10
-0.39606145,0.06711187,-0.51351345,0.10922869,-0.059318542,1.0575696,11
-0.40367204,0.0644952,-0.51769376,0.105286285,-0.06392032,1.0848558,12
-0.40775767,0.06525204,-0.52069587,0.10465812,-0.06870455,1.0917948,13
-0.40597802,0.06068939,-0.52584815,0.10015924,-0.0702332,1.1105709,14
-0.41037166,0.058441166,-0.52948254,0.09645959,-0.071075596,1.126058,15
-0.4236832,0.05413547,-0.5394431,0.09132965,-0.06300872,1.130675,16
-0.4293734,0.05230365,-0.5392506,0.089044325,-0.06227938,1.1605026,17
-0.44596618,0.054452296,-0.53991455,0.08926841,-0.06976759,1.1523203,18
-0.4493477,0.054151446,-0.54272443,0.088633694,-0.06968424,1.1594738,19
-0.43396023,0.051117852,-0.5477507,0.08511257,-0.06866531,1.1588136,20
-0.44935307,0.055726774,-0.54361826,0.0878554,-0.069791526,1.1657803,21
-0.45270625,0.05561721,-0.54749626,0.08586702,-0.07758621,1.1641628,22
-0.4523953,0.050517857,-0.5538406,0.07955827,-0.07858427,1.1629101,23
-0.44584557,0.04698855,-0.5568535,0.07644333,-0.06955311,1.1705841,24
-0.45470336,0.049031463,-0.55597997,0.07530732,-0.07583031,1.1714882,25
-0.44200054,0.05423965,-0.5531609,0.08058789,-0.073791906,1.1682872,26
-0.44501778,0.05238324,-0.55834657,0.07737234,-0.0749322,1.170711,27
-0.45118928,0.057946797,-0.555186,0.08004489,-0.074060395,1.16956,28
-0.45079473,0.05284646,-0.5635362,0.07515232,-0.07448957,1.1694298,29
-0.45375824,0.058841318,-0.5612983,0.08038722,-0.0736885,1.1746191,30
-0.44860274,0.049873482,-0.5732553,0.06838775,-0.0699102,1.1840434,31
-0.457426,0.05791632,-0.56588197,0.07682611,-0.07488017,1.1753381,32
-0.45749915,0.059376623,-0.5653801,0.07725555,-0.07070188,1.1830443,33
-0.46118844,0.05464239,-0.5728558,0.07151565,-0.075620025,1.177644,34
-0.4548621,0.062568106,-0.5644481,0.07984381,-0.074654594,1.1808783,35
-0.44192937,0.06655525,-0.5657947,0.08128912,-0.0790557,1.1838526,36
-0.45697492,0.05276828,-0.5779964,0.06693214,-0.07112483,1.1753988,37
-0.4646752,0.06421913,-0.566834,0.0774118,-0.07117375,1.1772921,38
-0.46255523,0.06914212,-0.56371766,0.08178983,-0.066449896,1.181029,39
-0.47133395,0.061461456,-0.57328045,0.07241905,-0.06545089,1.1762245,40
-0.47050035,0.06433498,-0.5733586,0.07334405,-0.068625055,1.1825545,41
-0.4535522,0.05812035,-0.5780263,0.069050916,-0.05812038,1.1835057,42
-0.4624206,0.06622294,-0.5721258,0.0762754,-0.064901285,1.1869124,43
-0.477393,0.07203928,-0.5691025,0.080535926,-0.07181765,1.1883179,44
-0.48255128,0.07127422,-0.57062334,0.079185955,-0.06905579,1.1784322,45
-0.4801892,0.07349783,-0.5716646,0.07882586,-0.07164292,1.1753671,46
-0.47835267,0.0705834,-0.57374704,0.07567106,-0.05857265,1.1731737,47
-0.48401633,0.06878442,-0.57493794,0.07451079,-0.058685098,1.1656893,48
