field,中文名,score
gen_fuel_other_renewables_pct,其他可再生占比,0.7057886479322454
gen_fuel_oil_mw,燃油出力,0.6874358893316881
total_losses,总网损,0.650058658865954
system_energy_price_da,日前能量价格,0.6280304804347355
gen_fuel_oil_pct,燃油占比,0.6175711857614152
gen_fuel_coal_pct,燃煤占比,0.5651840655190754
marginal_loss_price_da,日前边际损耗价,0.5581905983395176
gen_fuel_nuclear_mw,核电出力,0.5293438795513957
gen_fuel_hydro_mw,水电出力,0.508326078188729
gross_inadv_interchange_mw,总非计划交换,0.46344301081215694
gen_fuel_multiple_fuels_mw,多燃料出力,0.4569155824118035
marginal_loss_price_rt,实时边际损耗价,0.42703850764465584
system_energy_price_rt,实时能量价格,0.42665450085221884
da_as_mcp_synchronized_reserve,日前同步备用出清价,0.3397998792927636
gross_actual_interchange_mw,总实际交换,0.33724338194223913
gen_fuel_wind_pct,风电占比,0.32580264288961236
congestion_price_da,日前阻塞价,0.32141879079688196
gen_fuel_hydro_pct,水电占比,0.31283968935190837
da_as_mcp_primary_reserve,日前主用备用出清价,0.30654924841059655
congestion_price_rt,实时阻塞价,0.30552840698540834
da_as_as_req_mw_primary_reserve,日前主用备用需求,0.2809822284051356
da_as_as_req_mw_thirty_minutes_reserve,日前30分钟备用需求,0.274884035272557
gen_fuel_other_renewables_mw,其他可再生出力,0.2681085781439179
da_as_as_mw_primary_reserve,日前主用备用实际量,0.25535146974028144
gen_fuel_storage_mw,储能出力,0.25053074084141924
gen_fuel_solar_mw,光伏出力,0.21657007470245115
da_as_as_mw_synchronized_reserve,日前同步备用实际量,0.10373627386992032
da_as_as_mw_thirty_minutes_reserve,日前30分钟备用实际量,0.10221650523210538
gen_fuel_solar_pct,光伏占比,0.07892576599417928
