epoch,feature_index,feature,gate
1,1,prelim_load_avg_hourly,1.0805359
1,2,forecast_load_mw_latest_available,1.0649335
1,3,total_gen,1.0595257
1,4,forecast_load_mw_day_ahead,1.044844
1,5,gen_fuel_gas_mw,1.0489519
1,6,gen_fuel_coal_mw,1.0557702
1,7,gross_inadv_interchange_mw,0.99763733
1,8,gross_actual_interchange_mw,0.997646
1,9,gen_fuel_nuclear_mw,1.0746331
1,10,gen_fuel_hydro_mw,1.0213488
1,11,total_losses,1.036549
1,12,gen_fuel_oil_mw,1.0023406
1,13,total_lmp_da,0.99170095
1,14,system_energy_price_da,1.0069009
1,15,total_lmp_rt,0.9926033
1,16,system_energy_price_rt,1.0015397
1,17,gen_fuel_multiple_fuels_mw,1.0202409
1,18,congestion_price_da,0.98850805
1,19,gen_fuel_other_renewables_mw,1.0097718
1,20,da_as_nsr_mw_primary_reserve,0.9814083
1,21,da_as_mcp_synchronized_reserve,0.98276967
1,22,da_as_mcp_primary_reserve,0.99308157
1,23,gen_fuel_solar_mw,0.9906912
1,24,da_as_as_req_mw_synchronized_reserve,0.98365355
1,25,da_as_as_req_mw_primary_reserve,0.98194057
1,26,da_as_total_mw_primary_reserve,0.99926484
1,27,gen_fuel_storage_mw,0.9850925
1,28,solar_generation_mw,1.056881
1,29,gen_fuel_nuclear_pct,1.068928
1,30,wind_generation_mw,0.9968929
1,31,gen_fuel_wind_mw,1.0117861
1,32,gross_sched_interchange_mw,0.9758195
1,33,gen_fuel_other_renewables_pct,1.0464784
1,34,marginal_loss_price_rt,0.9968686
1,35,gen_fuel_oil_pct,1.0065444
1,36,gen_fuel_coal_pct,1.0335281
1,37,marginal_loss_price_da,1.0090843
1,38,net_inadv_interchange_mw,0.968268
1,39,gen_fuel_gas_pct,1.0287361
1,40,congestion_price_rt,0.9668925
1,41,gen_fuel_wind_pct,0.999051
1,42,gen_fuel_hydro_pct,0.9800604
1,43,da_as_as_req_mw_thirty_minutes_reserve,1.0319548
1,44,da_as_total_mw_synchronized_reserve,0.9706988
1,45,gen_fuel_solar_pct,0.9786663
1,46,gen_fuel_multiple_fuels_pct,0.9523268
1,47,da_as_total_mw_thirty_minutes_reserve,0.9670216
1,48,net_sched_interchange_mw,0.9682856
1,49,net_actual_interchange_mw,1.0184232
1,50,da_as_ss_mw_primary_reserve,0.957359
2,1,prelim_load_avg_hourly,1.0945472
2,2,forecast_load_mw_latest_available,1.0709008
2,3,total_gen,1.0709844
2,4,forecast_load_mw_day_ahead,1.0341326
2,5,gen_fuel_gas_mw,1.0595703
2,6,gen_fuel_coal_mw,1.0550929
2,7,gross_inadv_interchange_mw,0.990873
2,8,gross_actual_interchange_mw,0.96522105
2,9,gen_fuel_nuclear_mw,1.088965
2,10,gen_fuel_hydro_mw,1.0161122
2,11,total_losses,1.0213376
2,12,gen_fuel_oil_mw,0.9973804
2,13,total_lmp_da,0.98637503
2,14,system_energy_price_da,1.0034661
2,15,total_lmp_rt,0.98758817
2,16,system_energy_price_rt,0.9990151
2,17,gen_fuel_multiple_fuels_mw,1.0098054
2,18,congestion_price_da,0.9783718
2,19,gen_fuel_other_renewables_mw,0.98612267
2,20,da_as_nsr_mw_primary_reserve,0.9531128
2,21,da_as_mcp_synchronized_reserve,0.96843284
2,22,da_as_mcp_primary_reserve,0.98735654
2,23,gen_fuel_solar_mw,0.97661006
2,24,da_as_as_req_mw_synchronized_reserve,0.94684345
2,25,da_as_as_req_mw_primary_reserve,0.9515262
