W_1,W_2,W_3,W_4,W_5,W_6,epoch
-0.097966604,-0.14083125,-0.112157986,-0.12516446,0.269035,0.1251064,1
-0.19471288,-0.14101605,-0.13484286,-0.11501072,0.19674788,0.20814626,2
-0.29011866,-0.1741476,-0.18142243,-0.15342768,0.14332975,0.29538286,3
-0.349235,-0.22058904,-0.23841015,-0.20392329,0.116852045,0.40286782,4
-0.39849922,-0.23994446,-0.26494077,-0.22834368,0.069177814,0.49275145,5
-0.44122395,-0.26378548,-0.2916837,-0.25543952,0.034219332,0.5678992,6
-0.47088945,-0.27612767,-0.3062271,-0.267985,0.013617987,0.61879784,7
-0.49680468,-0.2811034,-0.3085051,-0.27452496,-0.0062658405,0.6652302,8
-0.49036953,-0.28827465,-0.31721777,-0.28308576,-0.004043514,0.6845189,9
-0.5141955,-0.3042258,-0.33155143,-0.29866785,-0.018748976,0.71018875,10
-0.515089,-0.30703416,-0.3377541,-0.30263054,-0.02150832,0.72326475,11
-0.54033613,-0.29963672,-0.32825893,-0.2948047,-0.035850234,0.74329484,12
-0.5449934,-0.31169367,-0.33939773,-0.3076695,-0.02725584,0.762799,13
-0.5587615,-0.3110636,-0.34000325,-0.30603713,-0.031437248,0.77211326,14
-0.5591896,-0.31057197,-0.3398825,-0.30639502,-0.030899594,0.778784,15
-0.56285554,-0.30350456,-0.33196917,-0.29940137,-0.029326797,0.78793186,16
-0.56554264,-0.3056376,-0.33599904,-0.30175218,-0.034625165,0.79818904,17
-0.5666262,-0.3024976,-0.33473906,-0.29822376,-0.027792072,0.806724,18
-0.57234144,-0.299364,-0.3327019,-0.29630503,-0.03215256,0.80895734,19
-0.55498266,-0.30581093,-0.3401261,-0.3029465,-0.021556862,0.8096874,20
-0.567681,-0.29429647,-0.3315931,-0.29311204,-0.027708216,0.81868124,21
-0.58389074,-0.30089897,-0.33675888,-0.29882658,-0.026578171,0.83132356,22
-0.58408254,-0.2973032,-0.33477697,-0.29525164,-0.025650362,0.8335061,23
-0.5848633,-0.29376447,-0.33304635,-0.29297832,-0.024572032,0.84328395,24
-0.57163197,-0.28883773,-0.33631665,-0.28815302,-0.02387629,0.8395945,25
-0.5818473,-0.2961791,-0.34381908,-0.2942808,-0.016164744,0.8450588,26
-0.62253106,-0.30127046,-0.34835446,-0.30075315,-0.016717749,0.85842454,27
-0.62169516,-0.29974097,-0.34797668,-0.29933473,-0.008580716,0.86074007,28
-0.62418664,-0.29400504,-0.3458826,-0.2949322,-0.013534147,0.85748863,29
-0.6150024,-0.29978254,-0.35195294,-0.29938686,-0.00608454,0.86530006,30
-0.6258386,-0.29970476,-0.35123312,-0.300855,-0.009193385,0.86418325,31
