epoch,feature_index,feature,gate_logit
1,1,da_as_as_mw_thirty_minutes_reserve,1.3043469
1,2,da_as_total_mw_thirty_minutes_reserve,1.2140704
1,3,gross_sched_interchange_mw,1.4311029
1,4,gen_fuel_nuclear_mw,1.2549809
1,5,gen_fuel_gas_mw,0.94498694
1,6,da_as_as_req_mw_thirty_minutes_reserve,0.9727755
1,7,da_as_as_req_mw_primary_reserve,0.86419964
1,8,da_as_as_req_mw_synchronized_reserve,0.78084713
1,9,total_pjm_assigned_reg,-0.289917
1,10,da_as_as_mw_primary_reserve,0.89004725
1,11,da_as_total_mw_primary_reserve,0.8442213
1,12,da_as_as_mw_synchronized_reserve,0.77019995
1,13,total_pjm_reg_purchases,-0.23235229
1,14,gen_fuel_other_renewables_mw,0.32428074
1,15,total_lmp_da,-0.46851748
1,16,total_pjm_rmpcp_cr,0.37140155
1,17,forecast_load_mw_day_ahead,0.5242069
1,18,total_pjm_rmccp_cr,-0.671964
1,19,gen_fuel_wind_mw,-0.10826423
1,20,da_as_total_mw_synchronized_reserve,0.8025518
1,21,system_energy_price_da,-0.40262896
1,22,gen_fuel_multiple_fuels_pct,-0.40578067
1,23,gen_fuel_multiple_fuels_mw,-0.35334772
1,24,marginal_loss_price_rt,-0.67642635
1,25,gen_fuel_gas_pct,0.3584442
1,26,marginal_loss_price_da,-0.35254988
1,27,total_lmp_rt,-0.69705695
1,28,rmccp,-0.60898525
1,29,system_energy_price_rt,-0.64557594
1,30,rmpcp,0.107878
1,31,gen_fuel_wind_pct,-0.47726363
1,32,gen_fuel_coal_mw,0.48652032
1,33,wind_generation_mw,-0.15487787
1,34,gross_inadv_interchange_mw,0.23002514
1,35,gen_fuel_oil_mw,-0.23005033
1,36,da_as_mcp_primary_reserve,-0.58689344
1,37,total_pjm_rt_load_mwh,0.21893665
1,38,metered_load_mw,0.24671862
1,39,forecast_load_mw_latest_available,0.18101779
1,40,prelim_load_avg_hourly,0.17448872
1,41,gross_actual_interchange_mw,-0.00903254
1,42,gen_fuel_hydro_mw,-0.20231748
1,43,total_pjm_loc_credit,-0.1398862
1,44,total_losses,-0.20404604
1,45,net_inadv_interchange_mw,-0.05909983
1,46,da_as_nsr_mw_primary_reserve,-0.19607589
1,47,total_pjm_self_sched_reg,-0.06838874
1,48,da_as_ss_mw_synchronized_reserve,-0.34843168
1,49,da_as_ss_mw_thirty_minutes_reserve,-0.3491592
1,50,da_as_ss_mw_primary_reserve,-0.37812027
1,51,gen_fuel_solar_mw,-0.29350695
1,52,gen_fuel_coal_pct,-0.11441032
1,53,congestion_price_rt,-0.38785195
