目标,中文名,达标水平,预算n,先达标的方法,方法,测试R2,全量R2,候选数,选中字段
gen_317_wind_1_pg_mw,机组317风电出力,95%,6,Lasso,DGatingDNN,0.918801007147973,0.955353842641623,40,area_1_net_export_mw|area_3_net_export_mw|area_2_net_export_mw|area_3_fuel_natural_gas_mw|area_3_fuel_solar_mw|reserve_spin_r3_mw
gen_317_wind_1_pg_mw,机组317风电出力,95%,6,Lasso,STG,0.8725181558095972,0.955353842641623,40,area_3_net_export_mw|system_losses_mw|area_1_fuel_wind_mw|area_3_fuel_solar_mw|reserve_reg_down_mw|area_3_fuel_natural_gas_mw
gen_317_wind_1_pg_mw,机组317风电出力,95%,6,Lasso,LassoNet,0.8439900908022101,0.955353842641623,40,area_1_fuel_wind_mw|area_3_fuel_natural_gas_mw|area_3_fuel_solar_mw|area_3_fuel_coal_mw|reserve_reg_down_mw|reserve_reg_up_mw
gen_317_wind_1_pg_mw,机组317风电出力,95%,6,Lasso,XGBoost,0.8318223660825764,0.955353842641623,40,area_1_fuel_wind_mw|area_3_fuel_coal_mw|area_3_fuel_solar_mw|area_1_fuel_solar_mw|area_3_fuel_natural_gas_mw|hour_of_day
gen_317_wind_1_pg_mw,机组317风电出力,95%,6,Lasso,Lasso,0.9201992684327712,0.955353842641623,40,area_1_net_export_mw|area_3_net_export_mw|area_2_net_export_mw|area_3_fuel_solar_mw|area_3_fuel_natural_gas_mw|area_3_load_actual_mw
gen_317_wind_1_pg_mw,机组317风电出力,95%,6,Lasso,Pearson,0.8092429363367079,0.955353842641623,40,area_1_fuel_wind_mw|area_2_net_export_mw|area_1_net_export_mw|area_1_fuel_coal_mw|area_3_fuel_natural_gas_mw|area_3_fuel_coal_mw
gen_317_wind_1_pg_mw,机组317风电出力,97%,9,DGatingDNN,DGatingDNN,0.9449767888169356,0.955353842641623,40,area_1_net_export_mw|area_3_net_export_mw|area_2_net_export_mw|area_3_fuel_natural_gas_mw|area_3_fuel_solar_mw|reserve_spin_r3_mw|hour_of_day|area_1_fuel_wind_mw|system_losses_mw
gen_317_wind_1_pg_mw,机组317风电出力,97%,9,DGatingDNN,STG,0.8865148697460974,0.955353842641623,40,area_3_net_export_mw|system_losses_mw|area_1_fuel_wind_mw|area_3_fuel_solar_mw|reserve_reg_down_mw|area_3_fuel_natural_gas_mw|gen_fuel_solar_mw|area_2_net_export_mw|area_1_fuel_solar_mw
gen_317_wind_1_pg_mw,机组317风电出力,97%,9,DGatingDNN,LassoNet,0.867714563082606,0.955353842641623,40,area_1_fuel_wind_mw|area_3_fuel_natural_gas_mw|area_3_fuel_solar_mw|area_3_fuel_coal_mw|reserve_reg_down_mw|reserve_reg_up_mw|area_1_fuel_solar_mw|area_2_fuel_hydro_mw|area_2_fuel_coal_mw
gen_317_wind_1_pg_mw,机组317风电出力,97%,9,DGatingDNN,XGBoost,0.8677325775969045,0.955353842641623,40,area_1_fuel_wind_mw|area_3_fuel_coal_mw|area_3_fuel_solar_mw|area_1_fuel_solar_mw|area_3_fuel_natural_gas_mw|hour_of_day|gen_fuel_solar_mw|area_2_load_day_ahead_mw|area_2_fuel_hydro_mw
gen_317_wind_1_pg_mw,机组317风电出力,97%,9,DGatingDNN,Lasso,0.9410804448488743,0.955353842641623,40,area_1_net_export_mw|area_3_net_export_mw|area_2_net_export_mw|area_3_fuel_solar_mw|area_3_fuel_natural_gas_mw|area_3_load_actual_mw|area_1_fuel_wind_mw|area_3_fuel_coal_mw|system_losses_mw
gen_317_wind_1_pg_mw,机组317风电出力,97%,9,DGatingDNN,Pearson,0.8320887693415542,0.955353842641623,40,area_1_fuel_wind_mw|area_2_net_export_mw|area_1_net_export_mw|area_1_fuel_coal_mw|area_3_fuel_natural_gas_mw|area_3_fuel_coal_mw|gen_fuel_coal_mw|gen_fuel_nuclear_mw|area_1_fuel_nuclear_mw
