目标,中文名,达标水平,预算n,先达标的方法,方法,测试R2,全量R2,候选数,选中字段
net_actual_interchange_mw,净实际交换功率,95%,7,STG,DGatingDNN,0.926466977106833,0.9669263407319515,41,prelim_load_avg_hourly|gen_fuel_gas_mw|gen_fuel_nuclear_pct|gen_fuel_gas_pct|gen_fuel_nuclear_mw|gen_fuel_coal_pct|da_as_as_req_mw_thirty_minutes_reserve
net_actual_interchange_mw,净实际交换功率,95%,7,STG,STG,0.9289445976758708,0.9669263407319515,41,gen_fuel_nuclear_pct|prelim_load_avg_hourly|gen_fuel_nuclear_mw|gen_fuel_multiple_fuels_pct|gen_fuel_solar_mw|gen_fuel_other_renewables_mw|gen_fuel_gas_mw
net_actual_interchange_mw,净实际交换功率,95%,7,STG,LassoNet,0.796711476082163,0.9669263407319515,41,gross_sched_interchange_mw|da_as_as_req_mw_thirty_minutes_reserve|total_pjm_assigned_reg|gen_fuel_multiple_fuels_pct|gen_fuel_gas_mw|total_pjm_rmpcp_cr|system_energy_price_da
net_actual_interchange_mw,净实际交换功率,95%,7,STG,XGBoost,0.809263000155724,0.9669263407319515,41,da_as_as_req_mw_thirty_minutes_reserve|gen_fuel_multiple_fuels_pct|da_as_as_req_mw_primary_reserve|gross_sched_interchange_mw|gen_fuel_nuclear_mw|system_energy_price_da|marginal_loss_price_rt
net_actual_interchange_mw,净实际交换功率,95%,7,STG,Lasso,0.919963935586128,0.9669263407319515,41,prelim_load_avg_hourly|gen_fuel_gas_mw|gen_fuel_coal_mw|gen_fuel_gas_pct|gen_fuel_coal_pct|gen_fuel_nuclear_pct|gen_fuel_nuclear_mw
net_actual_interchange_mw,净实际交换功率,95%,7,STG,Pearson,0.7651191524569747,0.9669263407319515,41,gross_sched_interchange_mw|da_as_as_req_mw_synchronized_reserve|da_as_as_req_mw_primary_reserve|da_as_as_req_mw_thirty_minutes_reserve|gen_fuel_nuclear_mw|da_as_as_mw_thirty_minutes_reserve|da_as_as_mw_primary_reserve
net_actual_interchange_mw,净实际交换功率,97%,8,STG,DGatingDNN,0.9452302282960148,0.9669263407319515,41,prelim_load_avg_hourly|gen_fuel_gas_mw|gen_fuel_nuclear_pct|gen_fuel_gas_pct|gen_fuel_nuclear_mw|gen_fuel_coal_pct|da_as_as_req_mw_thirty_minutes_reserve|gross_sched_interchange_mw
net_actual_interchange_mw,净实际交换功率,97%,8,STG,STG,0.9480905817524784,0.9669263407319515,41,gen_fuel_nuclear_pct|prelim_load_avg_hourly|gen_fuel_nuclear_mw|gen_fuel_multiple_fuels_pct|gen_fuel_solar_mw|gen_fuel_other_renewables_mw|gen_fuel_gas_mw|gross_sched_interchange_mw
net_actual_interchange_mw,净实际交换功率,97%,8,STG,LassoNet,0.8175893005755459,0.9669263407319515,41,gross_sched_interchange_mw|da_as_as_req_mw_thirty_minutes_reserve|total_pjm_assigned_reg|gen_fuel_multiple_fuels_pct|gen_fuel_gas_mw|total_pjm_rmpcp_cr|system_energy_price_da|gen_fuel_solar_mw
net_actual_interchange_mw,净实际交换功率,97%,8,STG,XGBoost,0.8025937086196213,0.9669263407319515,41,da_as_as_req_mw_thirty_minutes_reserve|gen_fuel_multiple_fuels_pct|da_as_as_req_mw_primary_reserve|gross_sched_interchange_mw|gen_fuel_nuclear_mw|system_energy_price_da|marginal_loss_price_rt|total_pjm_reg_purchases
net_actual_interchange_mw,净实际交换功率,97%,8,STG,Lasso,0.9275952419691502,0.9669263407319515,41,prelim_load_avg_hourly|gen_fuel_gas_mw|gen_fuel_coal_mw|gen_fuel_gas_pct|gen_fuel_coal_pct|gen_fuel_nuclear_pct|gen_fuel_nuclear_mw|gen_fuel_wind_mw
net_actual_interchange_mw,净实际交换功率,97%,8,STG,Pearson,0.7751729566401546,0.9669263407319515,41,gross_sched_interchange_mw|da_as_as_req_mw_synchronized_reserve|da_as_as_req_mw_primary_reserve|da_as_as_req_mw_thirty_minutes_reserve|gen_fuel_nuclear_mw|da_as_as_mw_thirty_minutes_reserve|da_as_as_mw_primary_reserve|da_as_as_mw_synchronized_reserve
