W_1,W_2,W_3,W_4,W_5,W_6,epoch
-0.00880861,-0.04518212,-0.041275416,-0.041682757,0.063076235,0.036817692,1
-0.03833323,-0.051897943,-0.05065033,-0.04643435,0.054156803,0.062975444,2
-0.07346591,-0.06408957,-0.06293201,-0.059428778,0.045396224,0.08825825,3
-0.09555143,-0.07868971,-0.07794149,-0.074283324,0.040573627,0.11667209,4
-0.11519449,-0.08638443,-0.086289294,-0.08243086,0.0316847,0.14348826,5
-0.13373785,-0.095153965,-0.09513342,-0.09125208,0.025300372,0.17407753,6
-0.15100019,-0.10154462,-0.101955034,-0.09724018,0.019081814,0.19746491,7
-0.16864152,-0.10763133,-0.1073681,-0.10314666,0.01597334,0.22030137,8
-0.17615955,-0.11190411,-0.111796096,-0.10732721,0.013511849,0.2375179,9
-0.18979451,-0.11879252,-0.11826715,-0.11406215,0.011514254,0.25548208,10
-0.19689986,-0.120647624,-0.12033974,-0.11595763,0.008872872,0.26492536,11
-0.21129897,-0.12244494,-0.1217561,-0.11729498,0.005786129,0.27632743,12
-0.21614683,-0.12490466,-0.12414145,-0.11974813,0.005588575,0.28579795,13
-0.22106116,-0.12830774,-0.12772696,-0.123066194,0.0061110086,0.29258505,14
-0.22537017,-0.12821203,-0.12767647,-0.122995615,0.003869069,0.2999261,15
-0.2284689,-0.12902713,-0.12822895,-0.12371061,0.003557267,0.30605823,16
-0.23059855,-0.12923898,-0.12864536,-0.12396067,0.0018439281,0.310349,17
-0.23168455,-0.12962767,-0.12941827,-0.124108024,0.0022382461,0.31651363,18
-0.23554708,-0.12945247,-0.12966922,-0.12381,0.00050930213,0.3207949,19
-0.23672056,-0.13188925,-0.13206266,-0.12604989,0.0014965836,0.3247514,20
-0.24119663,-0.13205263,-0.13246334,-0.12634857,0.0015742509,0.32659045,21
-0.24607559,-0.13243406,-0.13307114,-0.12642077,-0.00035114086,0.33130586,22
-0.24789035,-0.13310969,-0.1338722,-0.12705742,-0.00038721066,0.3333872,23
-0.24966545,-0.13364793,-0.13438417,-0.12757728,8.110798e-05,0.3377298,24
-0.25137204,-0.13307413,-0.13445242,-0.12701993,-0.0012616127,0.3393667,25
-0.25355497,-0.13576084,-0.1370094,-0.12951905,2.6903872e-06,0.34284732,26
-0.25756794,-0.13552773,-0.1367749,-0.12913108,-0.0017503107,0.34495553,27
-0.2594009,-0.13697854,-0.13793896,-0.13052826,-0.0008361221,0.34798938,28
-0.26396415,-0.13784036,-0.13875021,-0.13110311,-0.0024919915,0.35003462,29
-0.2643394,-0.13950853,-0.14064096,-0.13271724,-0.0009355662,0.35349995,30
-0.2662024,-0.1399299,-0.14136674,-0.13317175,-0.00076736195,0.35380048,31
-0.26668897,-0.1394383,-0.14126983,-0.13264216,-0.0015117392,0.3573393,32
-0.26722997,-0.13933972,-0.14165527,-0.13243547,-0.0010497817,0.3580084,33
-0.27228886,-0.14092378,-0.14286354,-0.13416414,-0.0010832398,0.360335,34
-0.2747951,-0.14318602,-0.14495039,-0.13625892,-0.0012925385,0.36362842,35
-0.27667874,-0.14390826,-0.14546634,-0.13688716,-5.4980166e-05,0.3678411,36
