feature_index,related,rank,index,center,nmi,spearman,pearson,kendall,distance_corr,hsic,nmi_pass,spearman_pass,pearson_pass,kendall_pass,distance_corr_pass,hsic_pass,pass_count,max_abs_score,gate,final_gate,best_epoch_gate
1,da_as_as_mw_thirty_minutes_reserve,1,48,net_actual_interchange_mw,0.0761481544197175,-0.4300114088035583,-0.3941681529724617,-0.2894166004709139,0.4026997186775917,0.8558365835569048,1,1,1,1,1,1,6,0.8558365835569048,0.632085,0.632085,0.6418576
2,da_as_total_mw_thirty_minutes_reserve,2,45,net_actual_interchange_mw,0.0668011516847398,-0.4278122569595551,-0.3968488559207854,-0.2519403416643604,0.3738966203436009,0.845312486276529,1,1,1,1,1,1,6,0.845312486276529,0.64921635,0.64921635,0.65876544
3,gross_sched_interchange_mw,3,66,net_actual_interchange_mw,0.1328013635895151,-0.4649171609907955,-0.482865267251619,-0.3181206561023074,0.4581198020265599,0.813430486332515,1,1,1,1,1,1,6,0.813430486332515,0.5702875,0.5702875,0.5803175
4,gen_fuel_nuclear_mw,4,8,net_actual_interchange_mw,0.1162061039772246,-0.3541013284954533,-0.4241739916999138,-0.2482895260780802,0.4424313183578815,0.794505323316619,1,1,1,1,1,1,6,0.794505323316619,0.5851935,0.5851935,0.595104
5,gen_fuel_gas_mw,5,5,net_actual_interchange_mw,0.026926800486067,-0.3285798708709256,-0.3274945000666288,-0.20035432774351,0.2872303021405945,0.906187799408037,0,1,1,1,1,1,5,0.906187799408037,0.7203231,0.7203231,0.7293085
6,da_as_as_req_mw_thirty_minutes_reserve,6,42,net_actual_interchange_mw,0.1796893263070974,-0.3244246499828734,-0.4058240141898128,-0.3020778068451359,0.4756106883826613,0.0356734115019041,1,1,1,1,1,0,5,0.4756106883826613,0.123136155,0.123136155,0.12414547
7,da_as_as_req_mw_primary_reserve,7,40,net_actual_interchange_mw,0.1898170984704207,-0.327459175019316,-0.4017913334356924,-0.2479228419574758,0.4504389729966657,0.0673791462555611,1,1,1,1,1,0,5,0.4504389729966657,0.12763213,0.12763213,0.1289559
8,da_as_as_req_mw_synchronized_reserve,8,41,net_actual_interchange_mw,0.176779058440217,-0.3244004921219058,-0.4045966617736279,-0.2350394548375885,0.4130447362845574,0.0654290220271256,1,1,1,1,1,0,5,0.4130447362845574,0.13868529,0.13868529,0.14009437
9,total_pjm_assigned_reg,9,34,net_actual_interchange_mw,0.0395140620333392,0.2371752769997925,0.2646412896751056,0.1683914218324194,0.2586812802941992,0.4090568622753018,0,1,1,1,1,1,5,0.4090568622753018,0.23508243,0.23508243,0.2407123
10,da_as_as_mw_primary_reserve,10,46,net_actual_interchange_mw,0.0846352069431757,-0.3429191408390256,-0.3507893013289632,-0.2512415159794117,0.3956463541090446,0.11355268746667,1,1,1,1,1,0,5,0.3956463541090446,0.21267207,0.21267207,0.21457325
11,da_as_total_mw_primary_reserve,11,43,net_actual_interchange_mw,0.0858611766154261,-0.317105842906229,-0.3357718025270435,-0.250127567216758,0.3875396938467373,0.1154043761403389,1,1,1,1,1,0,5,0.3875396938467373,0.20892131,0.20892131,0.21083315
12,da_as_as_mw_synchronized_reserve,12,47,net_actual_interchange_mw,0.0722708681025243,-0.3686679585855874,-0.3475699676222301,-0.2320827089132606,0.3216246240448308,0.231278958621329,1,1,1,1,1,0,5,0.3686679585855874,0.2734686,0.2734686,0.27679536
13,total_pjm_reg_purchases,13,32,net_actual_interchange_mw,0.0478466230379817,0.2231954030217114,0.2513476044053399,0.1801056435918821,0.2921204132701214,0.3604777982451274,0,1,1,1,1,1,5,0.3604777982451274,0.21277857,0.21277857,0.21770234
14,gen_fuel_other_renewables_mw,14,10,net_actual_interchange_mw,0.0464431428597528,-0.2141386756235211,-0.2230632695013742,-0.1315962118617189,0.205443841060641,0.3436118157359552,0,1,1,1,1,1,5,0.3436118157359552,0.33587438,0.33587438,0.3410494
15,total_lmp_da,15,57,net_actual_interchange_mw,0.082939493673278,0.3194899286454909,0.1553859275138798,0.22767306088407,0.2638886577735876,0.1769983080138195,1,1,1,1,1,0,5,0.3194899286454909,0.17372611,0.17372611,0.17700642
16,total_pjm_rmpcp_cr,16,36,net_actual_interchange_mw,0.1119861502770503,-0.2567084015882546,-0.1985357921433502,-0.1568151003714273,0.2769928762895305,0.1750628708024742,1,1,1,1,1,0,5,0.2769928762895305,0.16287234,0.16287234,0.1652151
17,forecast_load_mw_day_ahead,17,25,net_actual_interchange_mw,0.0335297441255069,-0.1783399019443104,-0.195202007805009,-0.1161480806085785,0.2120531860532303,0.9165759121206096,0,1,1,0,1,1,4,0.9165759121206096,0.6794574,0.6794574,0.6897358
18,total_pjm_rmccp_cr,18,35,net_actual_interchange_mw,0.3792701808320931,0.2400430384200432,0.1109953842140008,0.1409674361458293,0.1964112597411345,0.8854805931947144,1,1,0,1,0,1,4,0.8854805931947144,0.14001094,0.14001094,0.14743204
19,gen_fuel_wind_mw,19,13,net_actual_interchange_mw,0.0148373463332685,0.175679818344607,0.159428543456348,0.1252864562106853,0.1988406057516873,0.8442467460503364,0,1,1,1,0,1,4,0.8442467460503364,0.5562758,0.5562758,0.5681941
20,da_as_total_mw_synchronized_reserve,20,44,net_actual_interchange_mw,0.0581926364698512,-0.3582151395568257,-0.3473804830605825,-0.2373620570515139,0.3308215015511085,0.2072586810190892,0,1,1,1,1,0,4,0.3582151395568257,0.2815254,0.2815254,0.2845978
