feature,score,selected
gross_inadv_interchange_mw,63.0,True
gross_sched_interchange_mw,62.0,True
gen_fuel_nuclear_mw,61.0,True
forecast_load_mw_day_ahead,60.0,True
gen_fuel_other_renewables_mw,59.0,True
gen_fuel_multiple_fuels_pct,58.0,True
gen_fuel_coal_pct,57.0,True
net_actual_interchange_mw,56.0,True
total_losses,55.0,True
gen_fuel_gas_mw,54.0,True
da_as_as_mw_thirty_minutes_reserve,53.0,True
gen_fuel_oil_pct,52.0,True
congestion_price_da,51.0,False
gen_fuel_nuclear_pct,50.0,False
gen_fuel_wind_mw,49.0,False
gen_fuel_solar_mw,48.0,False
marginal_loss_price_da,47.0,False
da_as_as_req_mw_thirty_minutes_reserve,46.0,False
total_pjm_reg_purchases,45.0,False
gen_fuel_hydro_pct,44.0,False
congestion_price_rt,43.0,False
system_energy_price_da,42.0,False
da_as_ss_mw_synchronized_reserve,41.0,False
gen_fuel_other_renewables_pct,40.0,False
gen_fuel_hydro_mw,39.0,False
gen_fuel_gas_pct,38.0,False
da_as_mcp_synchronized_reserve,37.0,False
gen_fuel_multiple_fuels_mw,36.0,False
total_pjm_assigned_reg,35.0,False
total_pjm_self_sched_reg,34.0,False
net_sched_interchange_mw,33.0,False
marginal_loss_price_rt,32.0,False
wind_generation_mw,31.0,False
da_as_total_mw_synchronized_reserve,30.0,False
rmpcp,29.0,False
da_as_as_mw_primary_reserve,28.0,False
net_inadv_interchange_mw,27.0,False
total_pjm_rmpcp_cr,26.0,False
da_as_as_req_mw_synchronized_reserve,25.0,False
total_pjm_loc_credit,24.0,False
da_as_ss_mw_thirty_minutes_reserve,23.0,False
system_energy_price_rt,22.0,False
da_as_total_mw_thirty_minutes_reserve,21.0,False
gen_fuel_storage_mw,20.0,False
da_as_mcp_primary_reserve,19.0,False
da_as_as_req_mw_primary_reserve,18.0,False
total_pjm_rmccp_cr,17.0,False
rmccp,16.0,False
gen_fuel_solar_pct,15.0,False
forecast_load_mw_latest_available,14.0,False
da_as_nsr_mw_primary_reserve,13.0,False
gen_fuel_oil_mw,12.0,False
prelim_load_avg_hourly,11.0,False
total_lmp_rt,10.0,False
da_as_total_mw_primary_reserve,9.0,False
total_pjm_rt_load_mwh,8.0,False
total_lmp_da,7.0,False
metered_load_mw,6.0,False
total_gen,5.0,False
da_as_as_mw_synchronized_reserve,4.0,False
da_as_ss_mw_primary_reserve,3.0,False
gen_fuel_coal_mw,2.0,False
solar_generation_mw,1.0,False
gen_fuel_storage_pct,,False
gen_fuel_wind_pct,,False
da_as_mcp_thirty_minutes_reserve,,False
da_as_ircmwt2_primary_reserve,,False
da_as_ircmwt2_synchronized_reserve,,False
da_as_ircmwt2_thirty_minutes_reserve,,False
