field,中文名,score
gross_sched_interchange_mw,总计划交换,13412.880859375
da_as_as_req_mw_thirty_minutes_reserve,日前30分钟备用需求,10575.96484375
total_pjm_assigned_reg,调频分配量,8175.56494140625
gen_fuel_multiple_fuels_pct,多燃料占比,7552.95849609375
gen_fuel_gas_mw,燃气出力,5394.0400390625
total_pjm_rmpcp_cr,调频性能信用额,3037.450439453125
system_energy_price_da,日前能量价格,2348.0478515625
gen_fuel_solar_mw,光伏出力,2256.870361328125
gen_fuel_storage_mw,储能出力,1779.52685546875
marginal_loss_price_rt,实时边际损耗价,1459.8319091796875
da_as_ss_mw_primary_reserve,日前主用备用自调度,1084.6766357421875
prelim_load_avg_hourly,预估小时负荷,1042.5572509765625
gen_fuel_nuclear_mw,核电出力,790.1281127929688
gen_fuel_oil_mw,燃油出力,661.1438598632812
gen_fuel_hydro_mw,水电出力,648.1802368164062
gen_fuel_wind_mw,风电出力,542.3682250976562
gen_fuel_coal_mw,燃煤出力,511.085693359375
gen_fuel_nuclear_pct,核电占比,427.6536560058594
wind_generation_mw,风电出力,287.79864501953125
gen_fuel_other_renewables_mw,其他可再生出力,265.8814697265625
total_pjm_rt_load_mwh,实时负荷电量,265.8814697265625
gross_inadv_interchange_mw,总非计划交换,260.6680908203125
solar_generation_mw,光伏出力,209.64572143554688
da_as_nsr_mw_primary_reserve,非同步备用,201.5049285888672
total_pjm_loc_credit,机会成本信用,120.41516876220703
forecast_load_mw_latest_available,最新负荷预测,113.46990203857422
da_as_as_req_mw_primary_reserve,日前主用备用需求,84.30980682373047
gen_fuel_coal_pct,燃煤占比,81.03595733642578
da_as_mcp_synchronized_reserve,日前同步备用出清价,79.44701385498047
da_as_as_mw_thirty_minutes_reserve,日前30分钟备用实际量,74.86470031738281
gen_fuel_other_renewables_pct,其他可再生占比,73.39675903320312
gen_fuel_hydro_pct,水电占比,69.16340637207031
gen_fuel_multiple_fuels_mw,多燃料出力,67.80726623535156
gen_fuel_gas_pct,燃气占比,67.80726623535156
total_lmp_rt,实时总电价,66.47770690917969
gen_fuel_oil_pct,燃油占比,66.47770690917969
da_as_as_mw_synchronized_reserve,日前同步备用实际量,63.896297454833984
gen_fuel_wind_pct,风电占比,62.643428802490234
da_as_as_req_mw_synchronized_reserve,日前同步备用需求,62.643428802490234
total_pjm_rmccp_cr,调频容量信用额,62.643428802490234
total_pjm_reg_purchases,调频购买量,62.643428802490234
total_pjm_self_sched_reg,调频自调度量,61.41512680053711
system_energy_price_rt,实时能量价格,61.41512680053711
rmpcp,调频性能出清价,61.41512680053711
rmccp,调频容量出清价,61.41512680053711
da_as_mcp_primary_reserve,日前主用备用出清价,60.21091079711914
da_as_as_mw_primary_reserve,日前主用备用实际量,56.73808288574219
gen_fuel_solar_pct,光伏占比,55.625572204589844
