epoch,train_loss,train_r2,test_loss,test_r2,train_total_loss,train_mse_loss,train_reg_loss,active_features
1,0.2845846055449192,0.715415358543396,0.28799836535188483,0.6959993839263916,0.608842253656582,0.608842253656582,0.5119018199151022,31
2,0.191499229040335,0.8085007667541504,0.19431759135388746,0.7948853969573975,0.23040954451823306,0.23040954451823306,0.5225359659491379,36
3,0.1458150727616113,0.8541849255561829,0.1604229416016762,0.8306633234024048,0.17033233066763612,0.17033233066763612,0.5264003942887534,38
4,0.10823677155714195,0.8917632102966309,0.11971916283321817,0.8736287951469421,0.13170948387340314,0.13170948387340314,0.5289099682250339,36
5,0.09481854936282749,0.9051814675331116,0.10738054490307482,0.886652946472168,0.10823228599078823,0.10823228599078823,0.5303673710557544,36
6,0.07620433893148496,0.9237956404685974,0.0915261825444404,0.903388261795044,0.09139222659676426,0.09139222659676426,0.5309104764170541,36
7,0.06722771506372933,0.9327722787857056,0.08196551788870882,0.9134801626205444,0.07442412553262746,0.07442412553262746,0.5312661058706332,36
8,0.05866496417384444,0.9413350224494934,0.0738413367056992,0.9220557808876038,0.06897118707804803,0.06897118707804803,0.5304918132102917,36
9,0.05134909171582655,0.9486508965492249,0.06498881950179433,0.9314001798629761,0.05782504612757539,0.05782504612757539,0.5302905303935437,36
10,0.046546376065204016,0.9534536004066467,0.05886796416101477,0.9378610849380493,0.05419584350343609,0.05419584350343609,0.529506626427401,36
11,0.053929530580696446,0.9460704922676086,0.06458734178620322,0.9318239688873291,0.048960004548856906,0.048960004548856906,0.5289433215020904,34
12,0.040041515514862666,0.9599584937095642,0.055647882408598755,0.9412600994110107,0.04509458270330269,0.04509458270330269,0.5282147183252781,34
13,0.03550008630904303,0.9644998908042908,0.05052686534912848,0.9466656446456909,0.04181985588904831,0.04181985588904831,0.5275705352391477,32
14,0.04376189796286717,0.9562380909919739,0.05637187556159205,0.9404959082603455,0.04060755443953199,0.04060755443953199,0.5267385332117,32
15,0.03605573627214046,0.9639442563056946,0.050174536825180416,0.9470375776290894,0.03752576925917539,0.03752576925917539,0.5263648650329773,31
16,0.031225612208752983,0.9687743782997131,0.04470141825163964,0.9528148174285889,0.03529486030448174,0.03529486030448174,0.525804957299629,31
17,0.03107244516335695,0.9689275622367859,0.04581697474563176,0.9516372680664062,0.032711204992426794,0.032711204992426794,0.5255093750700889,31
18,0.03138577791597214,0.9686142206192017,0.045029623314692846,0.9524683356285095,0.0321839957083856,0.0321839957083856,0.5249135134149198,31
19,0.028687459312260015,0.9713125228881836,0.043586517726752635,0.9539916515350342,0.031557757558740115,0.031557757558740115,0.5244551191204473,31
20,0.03981045749348188,0.9601895213127136,0.05308691116629123,0.9439634084701538,0.030214342045008818,0.030214342045008818,0.5238170738123828,30
21,0.056598970405814256,0.943401038646698,0.07169110025279224,0.9243254661560059,0.030583688482772885,0.030583688482772885,0.5231541146948354,30
22,0.025171944736215358,0.9748280644416809,0.03986482928143587,0.9579201340675354,0.02941388908694097,0.02941388908694097,0.5223226019619622,30
23,0.025835374548880654,0.974164605140686,0.038860981852361344,0.9589797258377075,0.027206678772849564,0.027206678772849564,0.5223071999808107,30
24,0.024563702297539746,0.975436270236969,0.039072366260991594,0.9587566256523132,0.02729468186535822,0.02729468186535822,0.5214535519423874,30
25,0.02537758043888334,0.9746224284172058,0.04065954053445106,0.9570812582969666,0.028919078773391966,0.028919078773391966,0.520908366488101,30
26,0.028295839576563543,0.9717041850090027,0.042890315157043314,0.95472651720047,0.025547324400253077,0.025547324400253077,0.5204888201232724,30
27,0.022419442241183113,0.9775805473327637,0.036524673813113535,0.9614458680152893,0.026485662407957127,0.026485662407957127,0.5198770682835379,30
28,0.022312687749354257,0.9776872992515564,0.03530416219699674,0.9627342224121094,0.024478642389314673,0.024478642389314673,0.519251262932493,30
29,0.021931419464809965,0.9780685901641846,0.03585872692396728,0.9621488451957703,0.025099049481079494,0.025099049481079494,0.518490435420603,29
30,0.027309607826301176,0.9726904034614563,0.03983649612324903,0.9579500555992126,0.024364792672571998,0.024364792672571998,0.5181742137074925,29
31,0.03108285173907319,0.9689171314239502,0.04615056697597227,0.9512851238250732,0.024297016816289027,0.024297016816289027,0.5174739573812958,29
32,0.019859862448129033,0.9801401495933533,0.03468949348870211,0.9633830189704895,0.024200945721071107,0.024200945721071107,0.517206741325006,29
33,0.021731072516783696,0.9782689213752747,0.036739487564418374,0.9612191319465637,0.022941433145109817,0.022941433145109817,0.5169389925095801,29
34,0.019519769857636874,0.9804802536964417,0.0344756542188229,0.9636087417602539,0.022439202692993356,0.022439202692993356,0.5163660555236854,29
35,0.021526991464638077,0.9784730076789856,0.03604353579022444,0.9619537591934204,0.023226206028559775,0.023226206028559775,0.515308561145941,29
36,0.0211779637699826,0.9788220524787903,0.0357582864618474,0.9622548222541809,0.022939760928787432,0.022939760928787432,0.5140365882969193,29
37,0.02035686698465869,0.9796431064605713,0.035935632603402,0.9620676636695862,0.02305405580067139,0.02305405580067139,0.5131964736272141,28
38,0.019739934460641453,0.9802600741386414,0.03375427783807603,0.9643701910972595,0.021008309256427507,0.021008309256427507,0.513000352113507,28
39,0.02071575535543712,0.9792842268943787,0.03511525810946051,0.9629335999488831,0.022222815482492872,0.022222815482492872,0.5124426188812649,28
40,0.022081080377656003,0.9779189229011536,0.03723613456993296,0.9606949090957642,0.02144617395096158,0.02144617395096158,0.5115885935058856,28
41,0.018888886479488953,0.9811111092567444,0.03316940870363175,0.964987576007843,0.01943957542256089,0.01943957542256089,0.5116203355025373,28
42,0.018923482940405106,0.9810765385627747,0.03258889188376687,0.9656003713607788,0.021405833991404985,0.021405833991404985,0.5112231394700837,28
43,0.01782971421792296,0.9821702837944031,0.033101747244051315,0.9650589823722839,0.020653257447683475,0.020653257447683475,0.5109482275493994,27
44,0.01709758503359695,0.9829024076461792,0.031910071768457206,0.9663168787956238,0.019875537574612325,0.019875537574612325,0.510413072247436,28
45,0.019849946594162695,0.980150043964386,0.03520337821313793,0.9628405570983887,0.02060290282516876,0.02060290282516876,0.5100304924014141,27
46,0.017222687442915573,0.9827772974967957,0.03312968299440222,0.9650294780731201,0.0187876776147074,0.0187876776147074,0.5095380387126172,27
47,0.01679798554448648,0.9832020401954651,0.03141722188433405,0.9668371081352234,0.018950279711153924,0.018950279711153924,0.5097272326298836,27
48,0.01763229299809792,0.9823676943778992,0.03207054119500354,0.9661474823951721,0.01836819826070472,0.01836819826070472,0.5095328062568159,27
49,0.015976364069712767,0.9840236306190491,0.03128198381490642,0.9669798612594604,0.017909441548197166,0.017909441548197166,0.5092318038463957,27
50,0.016462896256135742,0.9835370779037476,0.032517001941436675,0.9656762480735779,0.020034754512409596,0.020034754512409596,0.5092195886678136,27
51,0.017746457195692303,0.9822535514831543,0.03405255045480572,0.9640553593635559,0.019208812377537073,0.01844677911655058,0.5080222240574572,27
52,0.017043755478904073,0.9829562306404114,0.03236419283898502,0.9658375382423401,0.018841067307382185,0.018080070749078653,0.5073310510290205,27
53,0.01677294731712712,0.9832270741462708,0.0320531502337672,0.9661658406257629,0.021251330673580947,0.0204926325774785,0.5057987509384854,27
54,0.016288249334995297,0.9837117791175842,0.032775112024576565,0.9654037952423096,0.018792545358976457,0.018035562512550778,0.504655248831466,27
55,0.020047060770396793,0.9799529314041138,0.03524985928202003,0.9627915024757385,0.019981064508696782,0.01922488385459094,0.5041204970315792,27
56,0.01553630867360613,0.9844636917114258,0.030691364266137344,0.967603325843811,0.01917247303593179,0.01841763746168132,0.5032236881377949,27
57,0.016006172642653096,0.9839938282966614,0.031235643375733094,0.967028796672821,0.01829948179703703,0.017544999259753502,0.5029883482454389,27
58,0.016699339680495855,0.9833006858825684,0.03253906849692235,0.9656529426574707,0.017989405699025962,0.017236332724142243,0.5020486659716323,27
59,0.01510831929049238,0.9848916530609131,0.031223127499177324,0.9670419692993164,0.018043678548701342,0.017291760789606973,0.5012785028765713,27
