group_id,trial,candidate_group,group_size,source_heads,source_anchors,mean_residual_val_mse,mean_reconstructed_y_val_r2,mean_anchor_sensitivity,inactive_anchor_count,target_r2,lambda_dgate,threshold_ratio,global_group_key
group_012,trial_03_lam0p0003,metered_load_mw;total_pjm_rt_load_mwh,2,19,metered_load_mw,0.4832888543605804,0.8826169967651367,14.278606414794922,0,0.9618155312538148,0.0003,0.5,metered_load_mw;total_pjm_rt_load_mwh
group_012,trial_03_lam0p0003,metered_load_mw;total_pjm_rt_load_mwh,2,19,metered_load_mw,0.4832888543605804,0.8826169967651367,14.278606414794922,0,0.9618155312538148,0.0003,0.65,metered_load_mw;total_pjm_rt_load_mwh
group_012,trial_03_lam0p0003,metered_load_mw;total_pjm_rt_load_mwh,2,19,metered_load_mw,0.4832888543605804,0.8826169967651367,14.278606414794922,0,0.9618155312538148,0.0003,0.8,metered_load_mw;total_pjm_rt_load_mwh
group_012,trial_02_lam0p0001,metered_load_mw;total_pjm_rt_load_mwh,2,19,metered_load_mw,0.5115979313850403,0.875741183757782,8.407364845275879,0,0.9618155312538148,0.0001,0.65,metered_load_mw;total_pjm_rt_load_mwh
group_012,trial_02_lam0p0001,metered_load_mw;total_pjm_rt_load_mwh,2,19,metered_load_mw,0.5115979313850403,0.875741183757782,8.407364845275879,0,0.9618155312538148,0.0001,0.8,metered_load_mw;total_pjm_rt_load_mwh
group_012,trial_01_lam3e-05,metered_load_mw;total_pjm_rt_load_mwh,2,19,metered_load_mw,0.5323544144630432,0.8706997036933899,4.024349689483643,0,0.9618155312538148,3e-05,0.65,metered_load_mw;total_pjm_rt_load_mwh
group_012,trial_01_lam3e-05,metered_load_mw;total_pjm_rt_load_mwh,2,19,metered_load_mw,0.5323544144630432,0.8706997036933899,4.024349689483643,0,0.9618155312538148,3e-05,0.8,metered_load_mw;total_pjm_rt_load_mwh
group_005,trial_03_lam0p0003,gen_fuel_multiple_fuels_mw;total_pjm_rt_load_mwh;metered_load_mw,3,8,gen_fuel_multiple_fuels_mw,0.4787704646587372,0.8837143778800964,0.0604738295078277,0,0.9618155312538148,0.0003,0.35,gen_fuel_multiple_fuels_mw;total_pjm_rt_load_mwh;metered_load_mw
group_005,trial_03_lam0p0003,gen_fuel_multiple_fuels_mw;total_pjm_rt_load_mwh;metered_load_mw,3,8,gen_fuel_multiple_fuels_mw,0.4787704646587372,0.8837143778800964,0.0604738295078277,0,0.9618155312538148,0.0003,0.5,gen_fuel_multiple_fuels_mw;total_pjm_rt_load_mwh;metered_load_mw
group_005,trial_03_lam0p0003,gen_fuel_multiple_fuels_mw;total_pjm_rt_load_mwh;metered_load_mw,3,8,gen_fuel_multiple_fuels_mw,0.4787704646587372,0.8837143778800964,0.0604738295078277,0,0.9618155312538148,0.0003,0.65,gen_fuel_multiple_fuels_mw;total_pjm_rt_load_mwh;metered_load_mw
group_005,trial_03_lam0p0003,gen_fuel_multiple_fuels_mw;total_pjm_rt_load_mwh;metered_load_mw,3,8,gen_fuel_multiple_fuels_mw,0.4787704646587372,0.8837143778800964,0.0604738295078277,0,0.9618155312538148,0.0003,0.8,gen_fuel_multiple_fuels_mw;total_pjm_rt_load_mwh;metered_load_mw
group_017,trial_03_lam0p0003,total_losses;total_pjm_rt_load_mwh;metered_load_mw,3,2,total_losses,0.4830699563026428,0.8826701045036316,0.1168984174728393,0,0.9618155312538148,0.0003,0.35,total_losses;total_pjm_rt_load_mwh;metered_load_mw
group_017,trial_03_lam0p0003,total_losses;total_pjm_rt_load_mwh;metered_load_mw,3,2,total_losses,0.4830699563026428,0.8826701045036316,0.1168984174728393,0,0.9618155312538148,0.0003,0.5,total_losses;total_pjm_rt_load_mwh;metered_load_mw
group_017,trial_03_lam0p0003,total_losses;total_pjm_rt_load_mwh;metered_load_mw,3,2,total_losses,0.4830699563026428,0.8826701045036316,0.1168984174728393,0,0.9618155312538148,0.0003,0.65,total_losses;total_pjm_rt_load_mwh;metered_load_mw
group_017,trial_03_lam0p0003,total_losses;total_pjm_rt_load_mwh;metered_load_mw,3,2,total_losses,0.4830699563026428,0.8826701045036316,0.1168984174728393,0,0.9618155312538148,0.0003,0.8,total_losses;total_pjm_rt_load_mwh;metered_load_mw
group_015,trial_03_lam0p0003,system_energy_price_da;total_pjm_rt_load_mwh;metered_load_mw,3,3,system_energy_price_da,0.4844067096710205,0.8823454976081848,0.0184246301651,0,0.9618155312538148,0.0003,0.35,system_energy_price_da;total_pjm_rt_load_mwh;metered_load_mw
group_015,trial_03_lam0p0003,system_energy_price_da;total_pjm_rt_load_mwh;metered_load_mw,3,3,system_energy_price_da,0.4844067096710205,0.8823454976081848,0.0184246301651,0,0.9618155312538148,0.0003,0.5,system_energy_price_da;total_pjm_rt_load_mwh;metered_load_mw
group_015,trial_03_lam0p0003,system_energy_price_da;total_pjm_rt_load_mwh;metered_load_mw,3,3,system_energy_price_da,0.4844067096710205,0.8823454976081848,0.0184246301651,0,0.9618155312538148,0.0003,0.65,system_energy_price_da;total_pjm_rt_load_mwh;metered_load_mw
group_015,trial_03_lam0p0003,system_energy_price_da;total_pjm_rt_load_mwh;metered_load_mw,3,3,system_energy_price_da,0.4844067096710205,0.8823454976081848,0.0184246301651,0,0.9618155312538148,0.0003,0.8,system_energy_price_da;total_pjm_rt_load_mwh;metered_load_mw
group_006,trial_03_lam0p0003,gen_fuel_multiple_fuels_pct;total_pjm_rt_load_mwh;metered_load_mw,3,9,gen_fuel_multiple_fuels_pct,0.4846192896366119,0.8822938203811646,0.0906732976436615,0,0.9618155312538148,0.0003,0.35,gen_fuel_multiple_fuels_pct;total_pjm_rt_load_mwh;metered_load_mw
group_006,trial_03_lam0p0003,gen_fuel_multiple_fuels_pct;total_pjm_rt_load_mwh;metered_load_mw,3,9,gen_fuel_multiple_fuels_pct,0.4846192896366119,0.8822938203811646,0.0906732976436615,0,0.9618155312538148,0.0003,0.5,gen_fuel_multiple_fuels_pct;total_pjm_rt_load_mwh;metered_load_mw
group_006,trial_03_lam0p0003,gen_fuel_multiple_fuels_pct;total_pjm_rt_load_mwh;metered_load_mw,3,9,gen_fuel_multiple_fuels_pct,0.4846192896366119,0.8822938203811646,0.0906732976436615,0,0.9618155312538148,0.0003,0.65,gen_fuel_multiple_fuels_pct;total_pjm_rt_load_mwh;metered_load_mw
group_006,trial_03_lam0p0003,gen_fuel_multiple_fuels_pct;total_pjm_rt_load_mwh;metered_load_mw,3,9,gen_fuel_multiple_fuels_pct,0.4846192896366119,0.8822938203811646,0.0906732976436615,0,0.9618155312538148,0.0003,0.8,gen_fuel_multiple_fuels_pct;total_pjm_rt_load_mwh;metered_load_mw
group_016,trial_03_lam0p0003,total_lmp_da;total_pjm_rt_load_mwh;metered_load_mw,3,5,total_lmp_da,0.4850228726863861,0.882195770740509,0.0271767675876617,0,0.9618155312538148,0.0003,0.35,total_lmp_da;total_pjm_rt_load_mwh;metered_load_mw
group_016,trial_03_lam0p0003,total_lmp_da;total_pjm_rt_load_mwh;metered_load_mw,3,5,total_lmp_da,0.4850228726863861,0.882195770740509,0.0271767675876617,0,0.9618155312538148,0.0003,0.5,total_lmp_da;total_pjm_rt_load_mwh;metered_load_mw
group_016,trial_03_lam0p0003,total_lmp_da;total_pjm_rt_load_mwh;metered_load_mw,3,5,total_lmp_da,0.4850228726863861,0.882195770740509,0.0271767675876617,0,0.9618155312538148,0.0003,0.65,total_lmp_da;total_pjm_rt_load_mwh;metered_load_mw
group_016,trial_03_lam0p0003,total_lmp_da;total_pjm_rt_load_mwh;metered_load_mw,3,5,total_lmp_da,0.4850228726863861,0.882195770740509,0.0271767675876617,0,0.9618155312538148,0.0003,0.8,total_lmp_da;total_pjm_rt_load_mwh;metered_load_mw
group_004,trial_03_lam0p0003,da_as_total_mw_thirty_minutes_reserve;total_pjm_rt_load_mwh;metered_load_mw,3,13,da_as_total_mw_thirty_minutes_reserve,0.4853580892086029,0.8821144700050354,0.0091657042503356,0,0.9618155312538148,0.0003,0.35,da_as_total_mw_thirty_minutes_reserve;total_pjm_rt_load_mwh;metered_load_mw
group_004,trial_03_lam0p0003,da_as_total_mw_thirty_minutes_reserve;total_pjm_rt_load_mwh;metered_load_mw,3,13,da_as_total_mw_thirty_minutes_reserve,0.4853580892086029,0.8821144700050354,0.0091657042503356,0,0.9618155312538148,0.0003,0.5,da_as_total_mw_thirty_minutes_reserve;total_pjm_rt_load_mwh;metered_load_mw
group_004,trial_03_lam0p0003,da_as_total_mw_thirty_minutes_reserve;total_pjm_rt_load_mwh;metered_load_mw,3,13,da_as_total_mw_thirty_minutes_reserve,0.4853580892086029,0.8821144700050354,0.0091657042503356,0,0.9618155312538148,0.0003,0.65,da_as_total_mw_thirty_minutes_reserve;total_pjm_rt_load_mwh;metered_load_mw
group_004,trial_03_lam0p0003,da_as_total_mw_thirty_minutes_reserve;total_pjm_rt_load_mwh;metered_load_mw,3,13,da_as_total_mw_thirty_minutes_reserve,0.4853580892086029,0.8821144700050354,0.0091657042503356,0,0.9618155312538148,0.0003,0.8,da_as_total_mw_thirty_minutes_reserve;total_pjm_rt_load_mwh;metered_load_mw
group_013,trial_03_lam0p0003,net_inadv_interchange_mw;total_pjm_rt_load_mwh;metered_load_mw,3,16,net_inadv_interchange_mw,0.4853649437427521,0.8821128010749817,0.0018597245216369,0,0.9618155312538148,0.0003,0.35,net_inadv_interchange_mw;total_pjm_rt_load_mwh;metered_load_mw
group_013,trial_03_lam0p0003,net_inadv_interchange_mw;total_pjm_rt_load_mwh;metered_load_mw,3,16,net_inadv_interchange_mw,0.4853649437427521,0.8821128010749817,0.0018597245216369,0,0.9618155312538148,0.0003,0.5,net_inadv_interchange_mw;total_pjm_rt_load_mwh;metered_load_mw
group_013,trial_03_lam0p0003,net_inadv_interchange_mw;total_pjm_rt_load_mwh;metered_load_mw,3,16,net_inadv_interchange_mw,0.4853649437427521,0.8821128010749817,0.0018597245216369,0,0.9618155312538148,0.0003,0.65,net_inadv_interchange_mw;total_pjm_rt_load_mwh;metered_load_mw
group_013,trial_03_lam0p0003,net_inadv_interchange_mw;total_pjm_rt_load_mwh;metered_load_mw,3,16,net_inadv_interchange_mw,0.4853649437427521,0.8821128010749817,0.0018597245216369,0,0.9618155312538148,0.0003,0.8,net_inadv_interchange_mw;total_pjm_rt_load_mwh;metered_load_mw
group_008,trial_03_lam0p0003,gross_actual_interchange_mw;total_pjm_rt_load_mwh;metered_load_mw,3,17,gross_actual_interchange_mw,0.4856097400188446,0.8820533156394958,0.0209716260433197,0,0.9618155312538148,0.0003,0.35,gross_actual_interchange_mw;total_pjm_rt_load_mwh;metered_load_mw
group_008,trial_03_lam0p0003,gross_actual_interchange_mw;total_pjm_rt_load_mwh;metered_load_mw,3,17,gross_actual_interchange_mw,0.4856097400188446,0.8820533156394958,0.0209716260433197,0,0.9618155312538148,0.0003,0.5,gross_actual_interchange_mw;total_pjm_rt_load_mwh;metered_load_mw
group_008,trial_03_lam0p0003,gross_actual_interchange_mw;total_pjm_rt_load_mwh;metered_load_mw,3,17,gross_actual_interchange_mw,0.4856097400188446,0.8820533156394958,0.0209716260433197,0,0.9618155312538148,0.0003,0.65,gross_actual_interchange_mw;total_pjm_rt_load_mwh;metered_load_mw
group_008,trial_03_lam0p0003,gross_actual_interchange_mw;total_pjm_rt_load_mwh;metered_load_mw,3,17,gross_actual_interchange_mw,0.4856097400188446,0.8820533156394958,0.0209716260433197,0,0.9618155312538148,0.0003,0.8,gross_actual_interchange_mw;total_pjm_rt_load_mwh;metered_load_mw
group_011,trial_03_lam0p0003,marginal_loss_price_rt;total_pjm_rt_load_mwh;metered_load_mw,3,12,marginal_loss_price_rt,0.4858948290348053,0.8819840550422668,0.0062800347805023,0,0.9618155312538148,0.0003,0.35,marginal_loss_price_rt;total_pjm_rt_load_mwh;metered_load_mw
group_011,trial_03_lam0p0003,marginal_loss_price_rt;total_pjm_rt_load_mwh;metered_load_mw,3,12,marginal_loss_price_rt,0.4858948290348053,0.8819840550422668,0.0062800347805023,0,0.9618155312538148,0.0003,0.5,marginal_loss_price_rt;total_pjm_rt_load_mwh;metered_load_mw
group_011,trial_03_lam0p0003,marginal_loss_price_rt;total_pjm_rt_load_mwh;metered_load_mw,3,12,marginal_loss_price_rt,0.4858948290348053,0.8819840550422668,0.0062800347805023,0,0.9618155312538148,0.0003,0.65,marginal_loss_price_rt;total_pjm_rt_load_mwh;metered_load_mw
group_011,trial_03_lam0p0003,marginal_loss_price_rt;total_pjm_rt_load_mwh;metered_load_mw,3,12,marginal_loss_price_rt,0.4858948290348053,0.8819840550422668,0.0062800347805023,0,0.9618155312538148,0.0003,0.8,marginal_loss_price_rt;total_pjm_rt_load_mwh;metered_load_mw
group_020,trial_03_lam0p0003,total_pjm_self_sched_reg;total_pjm_rt_load_mwh;metered_load_mw,3,4,total_pjm_self_sched_reg,0.4863761067390442,0.8818671703338623,0.006582885980606,0,0.9618155312538148,0.0003,0.35,total_pjm_self_sched_reg;total_pjm_rt_load_mwh;metered_load_mw
group_020,trial_03_lam0p0003,total_pjm_self_sched_reg;total_pjm_rt_load_mwh;metered_load_mw,3,4,total_pjm_self_sched_reg,0.4863761067390442,0.8818671703338623,0.006582885980606,0,0.9618155312538148,0.0003,0.5,total_pjm_self_sched_reg;total_pjm_rt_load_mwh;metered_load_mw
group_020,trial_03_lam0p0003,total_pjm_self_sched_reg;total_pjm_rt_load_mwh;metered_load_mw,3,4,total_pjm_self_sched_reg,0.4863761067390442,0.8818671703338623,0.006582885980606,0,0.9618155312538148,0.0003,0.65,total_pjm_self_sched_reg;total_pjm_rt_load_mwh;metered_load_mw
group_020,trial_03_lam0p0003,total_pjm_self_sched_reg;total_pjm_rt_load_mwh;metered_load_mw,3,4,total_pjm_self_sched_reg,0.4863761067390442,0.8818671703338623,0.006582885980606,0,0.9618155312538148,0.0003,0.8,total_pjm_self_sched_reg;total_pjm_rt_load_mwh;metered_load_mw
group_007,trial_03_lam0p0003,gen_fuel_other_renewables_mw;total_pjm_rt_load_mwh;metered_load_mw,3,0,gen_fuel_other_renewables_mw,0.4878535866737366,0.8815082907676697,0.0158193111419677,0,0.9618155312538148,0.0003,0.35,gen_fuel_other_renewables_mw;total_pjm_rt_load_mwh;metered_load_mw
group_007,trial_03_lam0p0003,gen_fuel_other_renewables_mw;total_pjm_rt_load_mwh;metered_load_mw,3,0,gen_fuel_other_renewables_mw,0.4878535866737366,0.8815082907676697,0.0158193111419677,0,0.9618155312538148,0.0003,0.5,gen_fuel_other_renewables_mw;total_pjm_rt_load_mwh;metered_load_mw
