W_1,W_2,W_3,W_4,W_5,W_6,epoch
0.45837054,0.16542956,-0.36292356,0.22016256,0.21094994,0.42726672,1
0.2839622,0.22722544,-0.3316118,0.2982512,0.1641574,0.5109581,2
0.13196191,0.20747472,-0.3592077,0.27366439,0.12621985,0.59301925,3
-0.04113924,0.16515763,-0.398868,0.22469279,0.07295501,0.6888169,4
-0.18300685,0.11196437,-0.45046827,0.16719642,0.05401225,0.7834209,5
-0.31033957,0.08623642,-0.47476202,0.13901581,0.01651465,0.8580632,6
-0.39069834,0.06439793,-0.494808,0.114038065,-0.024068587,0.92039835,7
-0.4504308,0.049442716,-0.51216567,0.0955769,-0.03019918,0.9712202,8
-0.47734213,0.038035385,-0.52599925,0.086605184,-0.029728727,1.0095862,9
-0.46667287,0.03382943,-0.5331205,0.07890539,-0.039484296,1.0379603,10
-0.49943554,0.034190353,-0.5353563,0.07713541,-0.04580233,1.0606204,11
-0.49632344,0.03700895,-0.53567725,0.07809901,-0.048049405,1.0887147,12
-0.5132001,0.036707498,-0.5416655,0.07525406,-0.0565845,1.0894078,13
-0.508369,0.03614535,-0.54613125,0.075279914,-0.055605624,1.1013943,14
-0.5219444,0.036026306,-0.5476628,0.07341377,-0.055578407,1.1114426,15
-0.5285023,0.034754213,-0.55458117,0.07049241,-0.051910367,1.1202519,16
-0.5219176,0.0385127,-0.5504327,0.07271982,-0.053040538,1.1470133,17
-0.52910435,0.040330447,-0.55163455,0.072594136,-0.06135819,1.1415762,18
-0.5436706,0.040274106,-0.5553454,0.071255,-0.060977615,1.1470823,19
-0.5337092,0.04135715,-0.5578191,0.07184759,-0.05402636,1.1373115,20
-0.53122663,0.04344802,-0.55667144,0.07189698,-0.052447703,1.1470544,21
-0.54881716,0.04480866,-0.5569494,0.073257364,-0.061750766,1.1409458,22
-0.548758,0.045305364,-0.55909014,0.07287398,-0.06256034,1.1417166,23
-0.5319196,0.039780498,-0.5663224,0.0681532,-0.053560257,1.1479498,24
-0.54386187,0.04925172,-0.5581153,0.075025775,-0.060168132,1.1518115,25
-0.5369194,0.044822346,-0.5631044,0.07109571,-0.055737004,1.1526406,26
