field,pearson,spearman,kendall,nmi,distance_corr,hsic,pearson_pass,spearman_pass,kendall_pass,nmi_pass,distance_corr_pass,hsic_pass,n_pass,kept
gen_fuel_solar_mw,0.4148053138579783,0.3807252969594424,0.34412370158668787,0.0,0.4005607409130571,0.16080213945766675,1,1,1,1,1,1,6,1
area_2_net_export_mw,0.37337149598629776,0.38926298454167224,0.3317478247625229,0.0,0.43132953438466126,0.15871807970769494,1,1,1,1,1,1,6,1
area_1_fuel_wind_mw,0.4520117768461873,0.42726639158015856,0.3438472486830939,0.0,0.4423657486631167,0.17624502179393742,1,1,1,1,1,1,6,1
area_1_fuel_coal_mw,0.49192652981198426,0.5251309096238607,0.43830694729749164,0.0,0.5094355256721913,0.23224562793914325,1,1,1,1,1,1,6,1
area_1_fuel_solar_mw,0.4410000738314072,0.40440600228279255,0.3617105224629831,0.0,0.4289088251129001,0.18251155218227136,1,1,1,1,1,1,6,1
gen_fuel_wind_mw,0.5194171506794005,0.4870689965579484,0.397581371623001,0.0,0.5245831415522512,0.24339749202004446,1,1,1,1,1,1,6,1
gen_fuel_nuclear_mw,0.3810010718677923,0.45434835415147645,0.4121085575378484,0.0,0.37470762766618565,0.13331626152676893,1,1,1,1,1,1,6,1
gen_fuel_coal_mw,0.571631379519612,0.5988042115992578,0.49344682821714986,0.0,0.5840441809632756,0.29231526118304474,1,1,1,1,1,1,6,1
area_2_fuel_solar_mw,0.38622361058655746,0.37753012262983526,0.33819606072537167,0.0,0.3639074053565929,0.12976496830090312,1,1,1,1,1,1,6,1
area_1_fuel_nuclear_mw,0.3810010718677923,0.45434835415147645,0.4121085575378484,0.0,0.37470762766618565,0.13331626152676893,1,1,1,1,1,1,6,1
area_1_net_export_mw,0.3406823784302913,0.3480503076628887,0.29249641185137826,0.0,0.3839114046893895,0.11503630909498068,1,1,1,1,1,1,6,1
area_3_fuel_coal_mw,0.8968234212498544,0.9111556725137095,0.8590472194430886,0.0,0.9060324602637104,0.8179297169679173,1,1,1,1,1,1,6,1
area_3_fuel_wind_mw,0.5207757937950439,0.4925868838684047,0.4039763305600146,0.0,0.5337253008773752,0.2538102872955728,1,1,1,1,1,1,6,1
area_3_fuel_solar_mw,0.40236103469373224,0.37515016925084954,0.3450436081656413,0.0,0.3915387011648411,0.15236601775245465,1,1,1,1,1,1,6,1
area_2_fuel_natural_gas_mw,0.357689771123476,0.36151044411118466,0.3315347733358021,0.0,0.33831159388058574,0.06865374632871984,1,1,1,1,1,0,5,1
area_2_fuel_coal_mw,0.3477785200485243,0.3504602199215195,0.30836938138845643,0.0,0.3291084817319578,0.06658477313456071,1,1,1,1,1,0,5,1
hour_of_day,0.1410777502088517,0.1410777502088515,0.12353965131995183,0.0,0.25422891926541025,0.0981881900007804,0,0,0,1,0,1,2,1
reserve_reg_up_mw,0.25280854203245673,0.23741925918367754,0.19671690295230246,0.0,0.2624992875282665,0.061158062487783535,1,0,0,1,0,0,2,1
area_2_generation_mw,0.2053593630634459,0.2044469267238838,0.17702732900568263,0.0,0.2194105891024355,0.04109474419323533,0,0,0,1,0,0,1,1
area_1_fuel_hydro_mw,0.06901093118354236,0.059685403995416254,0.04400701332613365,0.0,0.09967670170995907,0.008905308187753305,0,0,0,1,0,0,1,1
area_2_fuel_hydro_mw,0.0024019744547900466,0.007448503089892973,0.0021057316981353165,0.0,0.047025480177217596,0.0021839883442135166,0,0,0,1,0,0,1,1
area_3_fuel_hydro_mw,0.23266333812251927,0.2325673852814719,0.19181187237709024,0.0,0.23974256583492723,0.03862615226630493,0,0,0,1,0,0,1,1
area_1_generation_mw,0.15637396910788584,0.1612681990814875,0.14044500083880265,0.0,0.17191242153618197,0.02322081072764047,0,0,0,1,0,0,1,1
day_of_week,0.05415423916170142,0.054143723402125865,0.05583775884337692,0.0,0.07755427105030131,0.004958081782898634,0,0,0,1,0,0,1,1
month_of_year,0.08671356088170509,0.08630129128485857,0.07645982873044754,0.0,0.1621534146230376,0.029485504085725284,0,0,0,1,0,0,1,1
area_1_load_actual_mw,0.16362798830512068,0.17105797928092234,0.1481605142625205,0.0,0.17648376323955248,0.02397912522001362,0,0,0,1,0,0,1,1
area_1_fuel_natural_gas_mw,0.19361225649997935,0.004903658205571914,0.02856728202002367,0.0,0.21705338825043385,0.010558116820491096,0,0,0,1,0,0,1,1
area_2_load_actual_mw,0.20937048322851026,0.21368423489939672,0.18423276798116822,0.0,0.22415009619965065,0.0436498274411283,0,0,0,1,0,0,1,1
gen_fuel_hydro_mw,0.058811082706278536,0.07304566270452834,0.05169242140048664,0.0,0.09672588094375068,0.008446324938751604,0,0,0,1,0,0,1,1
reserve_spin_r3_mw,0.030638484311685255,0.0004063069665187567,0.008282968320348031,0.0,0.06621613654877606,0.0040284133158523605,0,0,0,1,0,0,1,1
reserve_spin_r2_mw,0.20937028455451157,0.21367977545214786,0.1842362556924933,0.0,0.2241509721789476,0.043650610433192245,0,0,0,1,0,0,1,1
reserve_spin_r1_mw,0.16362836649135018,0.17106094461755655,0.14815968716209874,0.0,0.17648444602605903,0.023979121969479638,0,0,0,1,0,0,1,1
reserve_reg_down_mw,0.21653689690606204,0.20116801723751485,0.16948409613326848,0.0,0.22535919252403416,0.04395382974994075,0,0,0,1,0,0,1,1
area_3_net_export_mw,0.12991465290314422,0.18725385461993965,0.14692078978043419,0.0,0.21302675556467612,0.054416895800065646,0,0,0,1,0,0,1,1
system_losses_mw,0.10643419623248161,0.1261279088520508,0.08760165637963518,0.0,0.12527047429462096,0.021877654314028633,0,0,0,1,0,0,1,1
system_load_day_ahead_mw,0.1545946612179873,0.13575640342429235,0.11369323479530509,0.0,0.16718971871465288,0.018278559555267332,0,0,0,1,0,0,1,1
area_3_load_day_ahead_mw,0.030642227164568384,0.00039551297133062915,0.00828549861162148,0.0,0.0662175488179352,0.004028521447015558,0,0,0,1,0,0,1,1
area_2_load_day_ahead_mw,0.20937200536724893,0.21369944608494693,0.18425383531938472,0.0,0.2241528018044121,0.043648570237884377,0,0,0,1,0,0,1,1
area_1_load_day_ahead_mw,0.16362711669269117,0.17105220134335508,0.14817937067266113,0.0,0.17648195663431043,0.02397962024080025,0,0,0,1,0,0,1,1
system_load_actual_mw,0.15424395219412138,0.13460278668603862,0.1125655323237368,0.0,0.16684666183050867,0.01807391919229114,0,0,0,1,0,0,1,1
