field,中文名,score
system_losses_mw,系统网损,0.7653915662436191
area_2_fuel_natural_gas_mw,区域2燃气出力,0.625460356128672
area_2_fuel_coal_mw,区域2燃煤出力,0.5176895388682727
area_2_generation_mw,区域2发电总量,0.48264227462248155
reserve_spin_r2_mw,区域2旋转备用,0.4691470632676683
area_2_load_actual_mw,区域2实时负荷,0.4691470193725465
area_2_load_day_ahead_mw,区域2日前负荷,0.4691463996337501
area_1_fuel_wind_mw,区域1风电出力,0.4519749881842058
gen_fuel_wind_mw,风电出力,0.44705059602651837
area_1_fuel_solar_mw,区域1光伏出力,0.4446055800938165
area_1_generation_mw,区域1发电总量,0.43993853963757634
reserve_spin_r1_mw,区域1旋转备用,0.4312395526362709
area_1_load_actual_mw,区域1实时负荷,0.43123921576465857
area_1_load_day_ahead_mw,区域1日前负荷,0.43123915030288423
system_generation_mw,系统发电量,0.42074067364309986
gen_fuel_solar_mw,光伏出力,0.4168691933495683
area_1_fuel_natural_gas_mw,区域1燃气出力,0.4163292440383573
gen_fuel_natural_gas_mw,燃气出力,0.4148663831743458
area_3_fuel_wind_mw,区域3风电出力,0.41207587304719007
area_3_fuel_solar_mw,区域3光伏出力,0.41039909348203363
system_load_day_ahead_mw,系统日前负荷,0.40681609604125857
system_load_actual_mw,系统实时负荷,0.4057525025242796
area_2_fuel_solar_mw,区域2光伏出力,0.3615374061955981
reserve_reg_up_mw,调频上备用,0.3428953469298452
gen_fuel_coal_mw,燃煤出力,0.33711846293925424
area_2_net_export_mw,区域2净送出,0.3301845181462375
reserve_reg_down_mw,调频下备用,0.2827835755763264
hour_of_day,小时,0.2794990468320546
area_1_fuel_coal_mw,区域1燃煤出力,0.241794032865938
area_1_net_export_mw,区域1净送出,0.22123404872414235
area_3_fuel_coal_mw,区域3燃煤出力,0.14807384980046426
month_of_year,月份,0.08854519442078049
area_1_fuel_nuclear_mw,区域1核电出力,0.07719523638015266
gen_fuel_nuclear_mw,核电出力,0.07719523638015266
